datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
12.05.2026 21:30,La Liga,Osasuna vs Ath Madrid,1,h2h,2.5,0.5111,0.38166,0.45673,0.14184,0.12945,0.4,2.189,0.17,MEDIUM,1.937,1.318,1.21,William Hill,,15.4592
10.05.2026 21:00,Ligue 1,Auxerre vs Nice,1,h2h,2.51,0.47853,0.39382,0.45099,0.132,0.08471,0.39841,2.217,0.14,MEDIUM,1.478,0.975,1.09,1xBet,,14.6994
11.05.2026 21:00,La Liga,Vallecano vs Girona,1,h2h,2.4,0.55909,0.39634,0.4781,0.14743,0.16276,0.41667,2.092,0.17,MEDIUM,1.648,0.829,1.13,William Hill,,14.6879
10.05.2026 21:00,Ligue 1,Metz vs Lorient,2,h2h,2.29,0.53891,0.4337,0.48635,0.11374,0.10521,0.43668,2.056,0.13,MEDIUM,1.253,1.998,1.17,1xBet,,14.5963
12.05.2026 21:00,Championship,Southampton vs Middlesbrough,1,h2h,2.3,0.59634,0.4079,0.49474,0.13791,0.18845,0.43478,2.021,0.14,MEDIUM,2.226,1.211,1.04,William Hill,,13.7275
12.05.2026 19:00,La Liga,Celta vs Levante,Over 2.5,totals,1.82,0.77228,0.53787,0.60321,0.09785,0.23441,0.54945,1.658,0.1,LOW,2.799,1.275,1.07,Matchbook,,12.0411
11.05.2026 21:00,Premier League,Tottenham vs Man United,Over 2.5,totals,1.81,0.76668,0.54894,0.60579,0.09647,0.21774,0.55249,1.651,0.1,LOW,1.361,2.673,1.04,1xBet,,11.7312
