datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,elo_diff,line_move_pct,meta_confidence,score,explanation
17.05.2026 21:00,Ligue 1,Nantes vs Toulouse,2,h2h,2.68,0.44564,0.36366,0.4284,0.1481,0.08198,0.37313,2.334,0.17,MEDIUM,1.546,1.86,1.14,Matchbook,,-50.23,0.0,0.7534,16.2434,value edge 14.8% vs implied 37.3%; model 44.6% vs market 36.4%; market edge 8.2%; fair odds 2.334 vs offered 2.68; ELO diff -50; line movement +0.00%; meta confidence 75.3%; stake capped by bankroll/segment/risk limits at 1.14 EUR
