datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
10.05.2026 16:45,Eredivisie,NAC Breda vs Heerenveen,2,h2h,2.64,0.45003,0.37525,0.43441,0.14684,0.07479,0.37879,2.302,0.17,MEDIUM,1.554,1.887,1.16,Betfair,,15.6587
12.05.2026 21:30,La Liga,Osasuna vs Ath Madrid,1,h2h,2.5,0.5111,0.38366,0.45753,0.14381,0.12745,0.4,2.186,0.18,MEDIUM,1.937,1.318,1.23,William Hill,,15.5904
10.05.2026 21:00,Ligue 1,Metz vs Lorient,2,h2h,2.3,0.53891,0.43372,0.48636,0.11863,0.10519,0.43478,2.056,0.15,MEDIUM,1.253,1.998,1.3,Matchbook,,15.4783
10.05.2026 21:00,Ligue 1,Auxerre vs Nice,1,h2h,2.5,0.47853,0.39553,0.45167,0.12918,0.08299,0.4,2.214,0.15,MEDIUM,1.478,0.975,1.18,Betfair,,15.3802
11.05.2026 21:00,La Liga,Vallecano vs Girona,1,h2h,2.4,0.55909,0.39597,0.47795,0.14708,0.16313,0.41667,2.092,0.17,MEDIUM,1.648,0.829,1.13,William Hill,,14.6641
12.05.2026 21:00,Championship,Southampton vs Middlesbrough,1,h2h,2.3,0.59634,0.40861,0.49502,0.13856,0.18773,0.43478,2.02,0.15,MEDIUM,2.226,1.211,1.05,William Hill,,13.7729
10.05.2026 16:45,Eredivisie,Excelsior vs Volendam,Under 2.5,totals,2.3,0.56258,0.41137,0.48518,0.11591,0.1512,0.43478,2.061,0.12,MEDIUM,1.775,0.652,1.03,1xBet,,13.6078
10.05.2026 16:45,Eredivisie,Feyenoord vs AZ Alkmaar,1,h2h,2.02,0.69661,0.4807,0.55606,0.12324,0.2159,0.49505,1.798,0.13,MEDIUM,2.569,1.044,1.08,Betfair,,13.0602
