datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
12.05.2026 21:30,La Liga,Osasuna vs Ath Madrid,1,h2h,2.5,0.5125,0.38107,0.45695,0.14238,0.13143,0.4,2.188,0.17,MEDIUM,1.948,1.322,1.19,Everygame,,15.4075
13.05.2026 19:00,Ligue 1,Brest vs Strasbourg,1,h2h,2.73,0.43852,0.34413,0.41835,0.14211,0.09439,0.3663,2.39,0.15,MEDIUM,2.014,1.755,1.08,Betclic (FR),,15.3592
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,2,h2h,2.65,0.47665,0.34514,0.43111,0.14244,0.1315,0.37736,2.32,0.15,MEDIUM,1.388,1.852,1.08,Winamax (DE),,15.1239
13.05.2026 21:30,La Liga,Getafe vs Mallorca,1,h2h,2.32,0.53551,0.43068,0.48406,0.12301,0.10483,0.43103,2.066,0.15,MEDIUM,1.346,0.619,1.2,1xBet,,14.8207
13.05.2026 21:30,La Liga,Alaves vs Barcelona,2,h2h,2.14,0.66093,0.45597,0.53471,0.14427,0.20496,0.46729,1.87,0.16,MEDIUM,1.33,2.711,1.1,Betfair,,13.7761
14.05.2026 19:00,La Liga,Valencia vs Vallecano,1,h2h,2.2,0.62448,0.43523,0.51468,0.1323,0.18926,0.45455,1.943,0.15,MEDIUM,2.031,0.916,1.1,LeoVegas (SE),,13.7622
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,Over 2.5,totals,2.18,0.62825,0.44192,0.51855,0.13045,0.18632,0.45872,1.928,0.15,MEDIUM,1.388,1.852,1.13,BetOnline.ag,,13.756
