datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
12.05.2026 21:30,La Liga,Osasuna vs Ath Madrid,1,h2h,2.5,0.5111,0.38845,0.45942,0.14856,0.12266,0.4,2.177,0.19,MEDIUM,1.937,1.318,1.27,William Hill,,15.9052
13.05.2026 19:00,Ligue 1,Brest vs Strasbourg,1,h2h,2.7,0.45173,0.34576,0.42328,0.14286,0.10597,0.37037,2.363,0.16,MEDIUM,2.012,1.684,1.11,GTbets,,15.439
13.05.2026 21:30,La Liga,Getafe vs Mallorca,1,h2h,2.3,0.53422,0.43188,0.48411,0.11345,0.10234,0.43478,2.066,0.14,MEDIUM,1.339,0.617,1.26,Betfair,,15.3125
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,2,h2h,2.62,0.47667,0.35304,0.43425,0.13772,0.12363,0.38168,2.303,0.16,MEDIUM,1.381,1.846,1.13,Marathon Bet,,15.3036
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,Over 2.5,totals,2.2,0.62557,0.44378,0.51842,0.14053,0.18179,0.45455,1.929,0.17,MEDIUM,1.381,1.846,1.18,Coolbet,,14.1856
11.05.2026 21:00,La Liga,Vallecano vs Girona,1,h2h,2.4,0.55909,0.3804,0.47178,0.13228,0.1787,0.41667,2.12,0.13,MEDIUM,1.648,0.829,1.0,Winamax (FR),,13.6581
13.05.2026 21:30,La Liga,Alaves vs Barcelona,2,h2h,2.15,0.66066,0.45025,0.53235,0.14456,0.21041,0.46512,1.878,0.15,MEDIUM,1.324,2.702,1.06,Coolbet,,13.5692
12.05.2026 21:00,Championship,Southampton vs Middlesbrough,1,h2h,2.3,0.59634,0.40507,0.49362,0.13533,0.19128,0.43478,2.026,0.14,MEDIUM,2.226,1.211,1.02,William Hill,,13.5476
