datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
17.05.2026 21:00,Ligue 1,Nantes vs Toulouse,2,h2h,2.67,0.44564,0.36374,0.42843,0.1439,0.0819,0.37453,2.334,0.16,MEDIUM,1.546,1.86,1.13,BetOnline.ag,,15.5167
17.05.2026 14:30,Eredivisie,Heerenveen vs Ajax,1,h2h,2.8,0.43934,0.31945,0.40885,0.14477,0.11989,0.35714,2.446,0.15,MEDIUM,1.943,1.671,1.06,Winamax (DE),,15.3381
15.05.2026 21:00,Premier League,Aston Villa vs Liverpool,1,h2h,2.83,0.40796,0.33437,0.40459,0.14499,0.07359,0.35336,2.472,0.15,MEDIUM,1.649,1.489,1.04,BetOnline.ag,,15.2847
17.05.2026 18:30,Premier League,Newcastle vs West Ham,1,h2h,2.22,0.54524,0.45651,0.49743,0.1043,0.08873,0.45045,2.01,0.13,MEDIUM,2.501,1.717,1.26,Betfair,,15.2081
17.05.2026 21:00,Ligue 1,Strasbourg vs Monaco,1,h2h,2.9,0.39344,0.32105,0.39461,0.14437,0.0724,0.34483,2.534,0.14,MEDIUM,1.643,1.555,1.0,Betclic (FR),,15.1573
16.05.2026 15:30,Bundesliga,St Pauli vs Wolfsburg,1,h2h,2.75,0.43314,0.33535,0.41314,0.13612,0.09778,0.36364,2.42,0.14,MEDIUM,1.724,1.452,1.05,Winamax (DE),,15.1474
17.05.2026 14:30,Eredivisie,Utrecht vs For Sittard,Under 2.5,totals,2.8,0.41993,0.32407,0.40439,0.13229,0.09585,0.35714,2.473,0.13,MEDIUM,2.207,0.808,1.0,William Hill,,15.1256
17.05.2026 20:45,Serie A,Cagliari vs Torino,Over 2.5,totals,2.35,0.56146,0.42243,0.4892,0.14961,0.13904,0.42553,2.044,0.18,MEDIUM,2.116,0.817,1.19,1xBet,,15.01
