datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,2,h2h,2.62,0.47665,0.35593,0.43538,0.1407,0.12072,0.38168,2.297,0.16,MEDIUM,1.388,1.852,1.15,William Hill,,15.4972
13.05.2026 21:00,Ligue 1,Lens vs Paris SG,Under 2.5,totals,2.7,0.44165,0.35105,0.42211,0.1397,0.09061,0.37037,2.369,0.15,MEDIUM,1.646,1.273,1.09,William Hill,,15.349
14.05.2026 19:00,La Liga,Valencia vs Vallecano,Over 2.5,totals,2.18,0.56476,0.46354,0.50655,0.10427,0.10122,0.45872,1.974,0.14,MEDIUM,2.031,0.916,1.31,Matchbook,,15.348
13.05.2026 21:30,La Liga,Getafe vs Mallorca,1,h2h,2.39,0.53551,0.41687,0.47858,0.14382,0.11864,0.41841,2.09,0.18,MEDIUM,1.346,0.619,1.24,1xBet,,15.3279
15.05.2026 21:00,Premier League,Aston Villa vs Liverpool,1,h2h,2.85,0.40962,0.32515,0.40148,0.14421,0.08448,0.35088,2.491,0.15,MEDIUM,1.653,1.485,1.03,Winamax (DE),,15.2335
13.05.2026 19:00,Ligue 1,Brest vs Strasbourg,1,h2h,2.7,0.43852,0.34526,0.4188,0.13076,0.09326,0.37037,2.388,0.14,MEDIUM,2.014,1.755,1.05,GTbets,,15.0574
13.05.2026 21:30,La Liga,Alaves vs Barcelona,2,h2h,2.06,0.66093,0.47831,0.54355,0.11972,0.18262,0.48544,1.84,0.15,MEDIUM,1.33,2.711,1.23,Betfair,,13.9836
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,Over 2.5,totals,2.15,0.62825,0.43978,0.5177,0.11306,0.18847,0.46512,1.932,0.12,MEDIUM,1.388,1.852,1.06,Tipico,,13.2029
