datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
13.05.2026 19:00,Ligue 1,Brest vs Strasbourg,1,h2h,2.72,0.43852,0.34652,0.4193,0.1405,0.092,0.36765,2.385,0.15,MEDIUM,2.014,1.755,1.09,Betclic (FR),,15.3252
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,2,h2h,2.65,0.47665,0.34403,0.43067,0.14128,0.13261,0.37736,2.322,0.15,MEDIUM,1.388,1.852,1.08,Winamax (DE),,15.0493
13.05.2026 21:30,La Liga,Getafe vs Mallorca,1,h2h,2.33,0.53551,0.43038,0.48394,0.12757,0.10513,0.42918,2.066,0.16,MEDIUM,1.346,0.619,1.22,1xBet,,14.9428
12.05.2026 21:30,La Liga,Osasuna vs Ath Madrid,1,h2h,2.5,0.5125,0.37289,0.45372,0.13429,0.1396,0.4,2.204,0.15,MEDIUM,1.948,1.322,1.12,Winamax (DE),,14.8706
13.05.2026 21:00,Ligue 1,Lens vs Paris SG,Under 2.5,totals,2.58,0.44165,0.36906,0.42924,0.10745,0.07259,0.3876,2.33,0.11,MEDIUM,1.646,1.273,1.0,Betsson,,14.5497
14.05.2026 19:00,La Liga,Valencia vs Vallecano,1,h2h,2.22,0.62448,0.43683,0.51532,0.144,0.18765,0.45045,1.941,0.16,MEDIUM,2.031,0.916,1.13,Betfair,,14.1406
13.05.2026 19:00,La Liga,Espanol vs Ath Bilbao,Over 2.5,totals,2.18,0.62825,0.44306,0.519,0.13143,0.18519,0.45872,1.927,0.15,MEDIUM,1.388,1.852,1.14,BetOnline.ag,,13.8266
13.05.2026 21:30,La Liga,Alaves vs Barcelona,2,h2h,2.16,0.66093,0.44516,0.53042,0.14572,0.21577,0.46296,1.885,0.15,MEDIUM,1.33,2.711,1.01,Marathon Bet,,13.3938
