datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
09.05.2026 18:30,Bundesliga,Wolfsburg vs Bayern Munich,2,h2h,1.68,0.81885,0.60015,0.64297,0.08018,0.2187,0.59524,1.555,0.19,LOW,1.199,3.709,2.32,Betsson,0.58269,17.1969
