datum_display,league,zapas,tip,market,kurz,prob_model,prob_market,prob_final,edge,market_edge,implied_prob,fair_odds,ev_eur,risk_level,lh,la,vklad,bookmaker,ai_prob,score
17.05.2026 14:30,Eredivisie,Heerenveen vs Ajax,1,h2h,2.8,0.43934,0.32133,0.40959,0.14686,0.11801,0.35714,2.441,0.16,MEDIUM,1.943,1.671,1.06,Winamax (DE),,15.402
15.05.2026 21:00,Premier League,Aston Villa vs Liverpool,1,h2h,2.82,0.40962,0.33931,0.40708,0.14798,0.07031,0.35461,2.457,0.16,MEDIUM,1.653,1.485,1.06,Matchbook,,15.3915
17.05.2026 19:00,La Liga,Sociedad vs Valencia,1,h2h,2.28,0.53611,0.43298,0.48516,0.10617,0.10313,0.4386,2.061,0.13,MEDIUM,1.984,1.252,1.22,Betfair,,15.128
17.05.2026 14:30,Eredivisie,Utrecht vs For Sittard,Under 2.5,totals,2.8,0.41993,0.32407,0.40439,0.13229,0.09585,0.35714,2.473,0.13,MEDIUM,2.207,0.808,1.0,William Hill,,15.1256
16.05.2026 15:30,Bundesliga,St Pauli vs Wolfsburg,1,h2h,2.75,0.43314,0.33327,0.41231,0.13385,0.09987,0.36364,2.425,0.14,MEDIUM,1.724,1.452,1.04,Winamax (DE),,15.0778
16.05.2026 15:30,Bundesliga,Freiburg vs RB Leipzig,1,h2h,2.78,0.39723,0.35165,0.40796,0.13412,0.04558,0.35971,2.451,0.14,MEDIUM,1.663,1.56,1.02,Betsson,,15.0163
17.05.2026 18:30,Premier League,Newcastle vs West Ham,1,h2h,2.2,0.54729,0.45822,0.49877,0.0973,0.08907,0.45455,2.005,0.12,LOW,2.506,1.712,1.22,Betfair,,14.8372
17.05.2026 19:00,La Liga,Osasuna vs Espanol,1,h2h,2.08,0.69339,0.46889,0.55034,0.14471,0.22449,0.48077,1.817,0.15,MEDIUM,2.749,1.202,1.02,Betsson,,13.2853
